Date,^FTSE,^GSPC,^N225,^STOXX50E
2017-08-21,7318.89990234375,2428.3701171875,19393.130859375,3423.530029296875
2017-08-22,7381.7001953125,2452.510009765625,19383.83984375,3455.590087890625
2017-08-23,7382.7001953125,2444.0400390625,19434.640625,3438.6298828125
2017-08-24,7407.10009765625,2438.969970703125,19353.76953125,3444.72998046875
2017-08-25,7401.5,2443.050048828125,19452.609375,3438.550048828125
2017-08-28,,2444.239990234375,19449.900390625,3421.030029296875
2017-08-29,7337.39990234375,2446.300048828125,19362.55078125,3388.219970703125
2017-08-30,7365.2998046875,2457.590087890625,19506.5390625,3403.7099609375
2017-08-31,7430.60009765625,2471.64990234375,19646.240234375,3421.469970703125
2017-09-01,7438.5,2476.550048828125,19691.470703125,3443.8798828125
2017-09-04,7411.5,,19508.25,3430.419921875
2017-09-05,7372.89990234375,2457.85009765625,19385.810546875,3420.860107421875
2017-09-06,7354.10009765625,2465.5400390625,19357.970703125,3433.800048828125
2017-09-07,7397.0,2465.10009765625,19396.51953125,3447.659912109375
2017-09-08,7377.60009765625,2461.429931640625,19274.8203125,3447.68994140625
2017-09-11,7413.60009765625,2488.110107421875,19545.76953125,3495.18994140625
2017-09-12,7400.7001953125,2496.47998046875,19776.619140625,3512.56005859375
2017-09-13,7379.7001953125,2498.3701171875,19865.8203125,3523.139892578125
2017-09-14,7295.39990234375,2495.6201171875,19807.439453125,3526.47998046875
2017-09-15,7215.5,2500.22998046875,19909.5,3515.550048828125
2017-09-18,7253.2998046875,2503.8701171875,,3526.739990234375
2017-09-19,7275.2998046875,2506.64990234375,20299.380859375,3531.179931640625
2017-09-20,7272.0,2508.239990234375,20310.4609375,3525.550048828125
2017-09-21,7263.89990234375,2500.60009765625,20347.48046875,3539.590087890625
2017-09-22,7310.60009765625,2502.219970703125,20296.44921875,3541.419921875
2017-09-25,7301.2998046875,2496.659912109375,20397.580078125,3537.81005859375
2017-09-26,7285.7001953125,2496.840087890625,20330.189453125,3536.3798828125
2017-09-27,7313.5,2507.0400390625,20267.05078125,3555.169921875
2017-09-28,7322.7998046875,2510.06005859375,20363.109375,3563.639892578125
2017-09-29,7372.7998046875,2519.360107421875,20356.279296875,3594.85009765625
2017-10-02,7438.7998046875,2529.1201171875,20400.779296875,3602.68994140625
2017-10-03,7468.10009765625,2534.580078125,20614.0703125,3605.72998046875
2017-10-04,7467.60009765625,2537.739990234375,20626.66015625,3594.909912109375
2017-10-05,7508.0,2552.070068359375,20628.560546875,3613.5400390625
2017-10-06,7522.89990234375,2549.330078125,20690.7109375,3603.320068359375
2017-10-09,7507.89990234375,2544.72998046875,,3610.5
2017-10-10,7538.2998046875,2550.639892578125,20823.509765625,3598.7900390625
2017-10-11,7533.7998046875,2555.239990234375,20881.26953125,3607.389892578125
2017-10-12,7556.2001953125,2550.929931640625,20954.720703125,3605.5400390625
2017-10-13,7535.39990234375,2553.169921875,21155.1796875,3604.550048828125
2017-10-16,7527.0,2557.639892578125,21255.560546875,3606.27001953125
2017-10-17,7516.2001953125,2559.360107421875,21336.119140625,3607.77001953125
2017-10-18,7542.89990234375,2561.260009765625,21363.05078125,3619.64990234375
2017-10-19,7523.0,2562.10009765625,21448.51953125,3602.080078125
2017-10-20,7523.2001953125,2575.2099609375,21457.640625,3605.090087890625
2017-10-23,7524.5,2564.97998046875,21696.650390625,3608.8701171875
2017-10-24,7526.5,2569.1298828125,21805.169921875,3610.68994140625
2017-10-25,7447.2001953125,2557.14990234375,21707.619140625,3591.4599609375
2017-10-26,7486.5,2560.39990234375,21739.779296875,3637.199951171875
2017-10-27,7505.0,2581.070068359375,22008.44921875,3652.22998046875
2017-10-30,7487.7998046875,2572.830078125,22011.669921875,3662.179931640625
2017-10-31,7493.10009765625,2575.260009765625,22011.609375,3673.949951171875
2017-11-01,7488.0,2579.360107421875,22420.080078125,3697.39990234375
2017-11-02,7555.2998046875,2579.85009765625,22539.119140625,3688.800048828125
2017-11-03,7560.39990234375,2587.840087890625,,3689.9599609375
2017-11-06,7562.2998046875,2591.1298828125,22548.349609375,3682.360107421875
2017-11-07,7513.10009765625,2590.639892578125,22937.599609375,3658.77001953125
2017-11-08,7529.7001953125,2594.3798828125,22913.8203125,3655.0400390625
2017-11-09,7484.10009765625,2584.6201171875,22868.7109375,3612.5
2017-11-10,7433.0,2582.300048828125,22681.419921875,3593.760009765625
2017-11-13,7415.2001953125,2584.840087890625,22380.990234375,3574.52001953125
2017-11-14,7414.39990234375,2578.8701171875,22380.009765625,3556.3798828125
2017-11-15,7372.60009765625,2564.6201171875,22028.3203125,3545.719970703125
2017-11-16,7386.89990234375,2585.639892578125,22351.119140625,3564.800048828125
2017-11-17,7380.7001953125,2578.85009765625,22396.80078125,3547.4599609375
2017-11-20,7389.5,2582.139892578125,22261.759765625,3561.409912109375
2017-11-21,7411.2998046875,2599.030029296875,22416.48046875,3579.320068359375
2017-11-22,7419.0,2597.080078125,22523.150390625,3562.64990234375
2017-11-23,7417.2001953125,,,3572.070068359375
2017-11-24,7409.60009765625,2602.419921875,22550.849609375,3581.22998046875
2017-11-27,7383.89990234375,2601.419921875,22495.990234375,3564.02001953125
2017-11-28,7460.7001953125,2627.0400390625,22486.240234375,3583.489990234375
2017-11-29,7393.60009765625,2626.070068359375,22597.19921875,3589.909912109375
2017-11-30,7326.7001953125,2647.580078125,22724.9609375,3569.929931640625
2017-12-01,7300.5,2642.219970703125,22819.029296875,3527.550048828125
2017-12-04,7339.0,2639.43994140625,22707.16015625,3576.219970703125
2017-12-05,7327.5,2629.570068359375,22622.380859375,3570.570068359375
2017-12-06,7348.0,2629.27001953125,22177.0390625,3561.570068359375
2017-12-07,7320.7998046875,2636.97998046875,22498.029296875,3573.1298828125
2017-12-08,7394.0,2651.5,22811.080078125,3591.449951171875
2017-12-11,7453.5,2659.989990234375,22938.73046875,3582.2099609375
2017-12-12,7500.39990234375,2664.110107421875,22866.169921875,3600.35009765625
2017-12-13,7496.5,2662.85009765625,22758.0703125,3581.75
2017-12-14,7448.10009765625,2652.010009765625,22694.44921875,3556.219970703125
2017-12-15,7490.60009765625,2675.81005859375,22553.220703125,3560.530029296875
2017-12-18,7537.0,2690.159912109375,22901.76953125,3609.419921875
2017-12-19,7544.10009765625,2681.469970703125,22868.0,3582.219970703125
2017-12-20,7525.2001953125,2679.25,22891.720703125,3552.64990234375
2017-12-21,7604.0,2684.570068359375,22866.099609375,3570.780029296875
2017-12-22,7592.7001953125,2683.340087890625,22902.759765625,3553.389892578125
2017-12-25,,,22939.1796875,
2017-12-26,,2680.5,22892.689453125,
2017-12-27,7620.7001953125,2682.6201171875,22911.2109375,3550.169921875
2017-12-28,7622.89990234375,2687.5400390625,22783.98046875,3524.31005859375
2017-12-29,7687.7998046875,2673.610107421875,22764.939453125,3503.9599609375
2018-01-02,7648.10009765625,2695.81005859375,,
2018-01-03,7671.10009765625,2713.06005859375,,3509.8798828125
2018-01-04,7695.89990234375,2723.989990234375,23506.330078125,3568.8798828125
2018-01-05,7724.2001953125,2743.14990234375,23714.529296875,3607.6298828125
2018-01-08,7696.5,2747.7099609375,,3616.449951171875
2018-01-09,7731.0,2751.2900390625,23849.990234375,3622.8701171875
2018-01-10,7748.5,2748.22998046875,23788.19921875,3609.830078125
2018-01-11,7762.89990234375,2767.56005859375,23710.4296875,3595.239990234375
2018-01-12,7778.60009765625,2786.239990234375,23653.8203125,3612.610107421875
2018-01-15,7769.10009765625,,23714.880859375,3611.81005859375
2018-01-16,7755.89990234375,2776.419921875,23951.810546875,3622.010009765625
2018-01-17,7725.39990234375,2802.56005859375,23868.33984375,3612.780029296875
2018-01-18,7701.0,2798.030029296875,23763.369140625,3620.909912109375
2018-01-19,7730.7998046875,2810.300048828125,23808.060546875,3649.070068359375
2018-01-22,7715.39990234375,2832.969970703125,23816.330078125,3665.280029296875
2018-01-23,7731.7998046875,2839.1298828125,24124.150390625,3672.2900390625
2018-01-24,7643.39990234375,2837.5400390625,23940.779296875,3643.219970703125
2018-01-25,7615.7998046875,2839.25,23669.490234375,3630.14990234375
2018-01-26,7665.5,2872.8701171875,23631.880859375,3647.409912109375
2018-01-29,7671.5,2853.530029296875,23629.33984375,3643.0400390625
2018-01-30,7588.0,2822.429931640625,23291.970703125,3606.75
2018-01-31,7533.60009765625,2823.81005859375,23098.2890625,3609.2900390625
2018-02-01,7490.39990234375,2821.97998046875,23486.109375,3577.35009765625
2018-02-02,7443.39990234375,2762.1298828125,23274.529296875,3523.280029296875
2018-02-05,7335.0,2648.93994140625,22682.080078125,3478.77001953125
2018-02-06,7141.39990234375,2695.139892578125,21610.240234375,3394.919921875
2018-02-07,7279.39990234375,2681.659912109375,21645.369140625,3454.52001953125
2018-02-08,7170.7001953125,2581.0,21890.859375,3377.300048828125
2018-02-09,7092.39990234375,2619.550048828125,21382.619140625,3325.989990234375
2018-02-12,7177.10009765625,2656.0,,3368.25
2018-02-13,7168.0,2662.93994140625,21244.6796875,3340.929931640625
2018-02-14,7214.0,2698.6298828125,21154.169921875,3369.830078125
2018-02-15,7234.7998046875,2731.199951171875,21464.98046875,3389.6298828125
2018-02-16,7294.7001953125,2732.219970703125,21720.25,3426.800048828125
2018-02-19,7247.7001953125,,22149.2109375,3407.7900390625
2018-02-20,7246.7998046875,2716.260009765625,21925.099609375,3435.080078125
2018-02-21,7281.60009765625,2701.330078125,21970.810546875,3430.159912109375
2018-02-22,7252.39990234375,2703.9599609375,21736.439453125,3431.989990234375
2018-02-23,7244.39990234375,2747.300048828125,21892.779296875,3441.4599609375
2018-02-26,7289.60009765625,2779.60009765625,22153.630859375,3463.179931640625
2018-02-27,7282.5,2744.280029296875,22389.859375,3458.030029296875
2018-02-28,7231.89990234375,2713.830078125,22068.240234375,3438.9599609375
2018-03-01,7175.60009765625,2677.669921875,21724.470703125,3399.159912109375
2018-03-02,7069.89990234375,2691.25,21181.640625,3324.75
2018-03-05,7116.0,2720.93994140625,21042.08984375,3355.320068359375
2018-03-06,7146.7998046875,2728.1201171875,21417.759765625,3357.860107421875
2018-03-07,7157.7998046875,2726.800048828125,21252.720703125,3377.360107421875
2018-03-08,7203.2001953125,2738.969970703125,21368.0703125,3413.280029296875
2018-03-09,7224.5,2786.570068359375,21469.19921875,3420.5400390625
2018-03-12,7214.7998046875,2783.02001953125,21824.029296875,3429.47998046875
2018-03-13,7138.7998046875,2765.31005859375,21968.099609375,3397.35009765625
2018-03-14,7132.7001953125,2749.47998046875,21777.2890625,3390.97998046875
2018-03-15,7139.7998046875,2747.330078125,21803.94921875,3414.1298828125
2018-03-16,7164.10009765625,2752.010009765625,21676.509765625,3437.39990234375
2018-03-19,7042.89990234375,2712.919921875,21480.900390625,3394.7900390625
2018-03-20,7061.2998046875,2716.93994140625,21380.970703125,3412.080078125
2018-03-21,7039.0,2711.929931640625,,3401.0400390625
2018-03-22,6952.60009765625,2643.68994140625,21591.990234375,3348.18994140625
2018-03-23,6921.89990234375,2588.260009765625,20617.859375,3298.070068359375
2018-03-26,6888.7001953125,2658.550048828125,20766.099609375,3278.719970703125
2018-03-27,7000.10009765625,2612.6201171875,21317.3203125,3316.949951171875
2018-03-28,7044.7001953125,2605.0,21031.310546875,3331.25
2018-03-29,7056.60009765625,2640.8701171875,21159.080078125,3361.5
2018-03-30,,,21454.30078125,
2018-04-02,,2581.8798828125,21388.580078125,
2018-04-03,7030.5,2614.449951171875,21292.2890625,3346.929931640625
2018-04-04,7034.0,2644.68994140625,21319.55078125,3340.35009765625
2018-04-05,7199.5,2662.840087890625,21645.419921875,3429.949951171875
2018-04-06,7183.60009765625,2604.469970703125,21567.51953125,3408.10009765625
2018-04-09,7194.7998046875,2613.159912109375,21678.259765625,3414.85009765625
2018-04-10,7266.7998046875,2656.8701171875,21794.3203125,3438.780029296875
2018-04-11,7257.10009765625,2642.18994140625,21687.099609375,3419.7099609375
2018-04-12,7258.2998046875,2663.989990234375,21660.279296875,3443.969970703125
2018-04-13,7264.60009765625,2656.300048828125,21778.740234375,3448.0
2018-04-16,7198.2001953125,2677.840087890625,21835.529296875,3441.0400390625
2018-04-17,7226.10009765625,2706.389892578125,21847.58984375,3477.909912109375
2018-04-18,7317.2998046875,2708.639892578125,22158.19921875,3490.889892578125
2018-04-19,7328.89990234375,2693.1298828125,22191.1796875,3486.60009765625
2018-04-20,7368.2001953125,2670.139892578125,22162.240234375,3494.199951171875
2018-04-23,7398.89990234375,2670.2900390625,22088.0390625,3513.06005859375
2018-04-24,7425.39990234375,2634.56005859375,22278.119140625,3510.8798828125
2018-04-25,7379.2998046875,2639.39990234375,22215.3203125,3485.830078125
2018-04-26,7421.39990234375,2666.93994140625,22319.609375,3506.030029296875
2018-04-27,7502.2001953125,2669.909912109375,22467.869140625,3518.780029296875
2018-04-30,7509.2998046875,2648.050048828125,,3536.52001953125
2018-05-01,7520.39990234375,2654.800048828125,22508.029296875,
2018-05-02,7543.2001953125,2635.669921875,22472.779296875,3553.7900390625
2018-05-03,7502.7001953125,2629.72998046875,,3529.1201171875
2018-05-04,7567.10009765625,2663.419921875,,3550.590087890625
2018-05-07,,2672.6298828125,22467.16015625,3564.18994140625
2018-05-08,7565.7998046875,2671.919921875,22508.689453125,3557.8798828125
2018-05-09,7662.5,2697.7900390625,22408.880859375,3569.739990234375
2018-05-10,7701.0,2723.070068359375,22497.1796875,
2018-05-11,7724.60009765625,2727.719970703125,22758.48046875,3565.52001953125
2018-05-14,7711.0,2730.1298828125,22865.859375,3565.739990234375
2018-05-15,7723.0,2711.449951171875,22818.01953125,3564.2900390625
2018-05-16,7734.2001953125,2722.4599609375,22717.23046875,3562.85009765625
2018-05-17,7788.0,2720.1298828125,22838.369140625,3592.179931640625
2018-05-18,7778.7998046875,2712.969970703125,22930.359375,3573.760009765625
2018-05-21,7859.2001953125,2733.010009765625,23002.369140625,
2018-05-22,7877.5,2724.43994140625,22960.33984375,3587.25
2018-05-23,7788.39990234375,2733.2900390625,22689.740234375,3541.820068359375
2018-05-24,7716.7001953125,2727.760009765625,22437.009765625,3521.760009765625
2018-05-25,7730.2998046875,2721.330078125,22450.7890625,3515.360107421875
2018-05-28,,,22481.08984375,3482.639892578125
2018-05-29,7632.60009765625,2689.860107421875,22358.4296875,3428.139892578125
2018-05-30,7689.60009765625,2724.010009765625,22018.51953125,3441.18994140625
2018-05-31,7678.2001953125,2705.27001953125,22201.8203125,3406.64990234375
2018-06-01,7701.7998046875,2734.6201171875,22171.349609375,3453.5400390625
2018-06-04,7741.2998046875,2746.8701171875,22475.939453125,3469.570068359375
2018-06-05,7686.7998046875,2748.800048828125,22539.5390625,3456.7900390625
2018-06-06,7712.39990234375,2772.35009765625,22625.73046875,3460.820068359375
2018-06-07,7704.39990234375,2770.3701171875,22823.259765625,3459.77001953125
2018-06-08,7681.10009765625,2779.030029296875,22694.5,3447.300048828125
2018-06-11,7737.39990234375,2782.0,22804.0390625,3480.219970703125
2018-06-12,7703.7998046875,2786.85009765625,22878.349609375,3475.580078125
2018-06-13,7703.7001953125,2775.6298828125,22966.380859375,3479.56005859375
2018-06-14,7765.7998046875,2782.489990234375,22738.609375,3527.110107421875
2018-06-15,7633.89990234375,2779.659912109375,22851.75,3505.02001953125
2018-06-18,7631.2998046875,2773.75,22680.330078125,3466.64990234375
2018-06-19,7603.89990234375,2762.590087890625,22278.48046875,3435.300048828125
2018-06-20,7627.39990234375,2767.320068359375,22555.4296875,3439.60009765625
2018-06-21,7556.39990234375,2749.760009765625,22693.0390625,3403.510009765625
2018-06-22,7682.2998046875,2754.8798828125,22516.830078125,3441.60009765625
2018-06-25,7509.7998046875,2717.070068359375,22338.150390625,3369.2099609375
2018-06-26,7537.89990234375,2723.06005859375,22342.0,3368.719970703125
2018-06-27,7621.7001953125,2699.6298828125,22271.76953125,3397.1298828125
2018-06-28,7615.60009765625,2716.31005859375,22270.390625,3365.52001953125
2018-06-29,7636.89990234375,2718.3701171875,22304.509765625,3395.60009765625
2018-07-02,7547.89990234375,2726.7099609375,21811.9296875,3372.2099609375
2018-07-03,7593.2998046875,2713.219970703125,21785.5390625,3406.340087890625
2018-07-04,7573.10009765625,,21717.0390625,3412.030029296875
2018-07-05,7603.2001953125,2736.610107421875,21546.990234375,3440.919921875
2018-07-06,7617.7001953125,2759.820068359375,21788.140625,3448.489990234375
2018-07-09,7688.0,2784.169921875,22052.1796875,3460.43994140625
2018-07-10,7692.0,2793.840087890625,22196.890625,3473.31005859375
2018-07-11,7592.0,2774.02001953125,21932.2109375,3422.35009765625
2018-07-12,7651.2998046875,2798.2900390625,22187.9609375,3445.489990234375
2018-07-13,7661.89990234375,2801.31005859375,22597.349609375,3454.5400390625
2018-07-16,7600.5,2798.429931640625,22597.349609375,3449.080078125
2018-07-17,7626.2998046875,2809.550048828125,22697.359375,3457.5
2018-07-18,7676.2998046875,2815.6201171875,22794.189453125,3485.080078125
2018-07-19,7684.0,2804.489990234375,22764.6796875,3471.639892578125
2018-07-20,7678.7998046875,2801.830078125,22697.880859375,3460.030029296875
2018-07-23,7655.7998046875,2806.97998046875,22396.990234375,3454.050048828125
2018-07-24,7709.10009765625,2820.39990234375,22510.48046875,3483.31005859375
2018-07-25,7658.2998046875,2846.070068359375,22614.25,3468.449951171875
2018-07-26,7663.2001953125,2837.43994140625,22586.869140625,3509.260009765625
2018-07-27,7701.2998046875,2818.820068359375,22712.75,3527.179931640625
2018-07-30,7700.89990234375,2802.60009765625,22544.83984375,3512.31005859375
2018-07-31,7748.7998046875,2816.2900390625,22553.720703125,3525.489990234375
2018-08-01,7652.89990234375,2813.360107421875,22746.69921875,
2018-08-02,7575.89990234375,2827.219970703125,22512.529296875,3469.2099609375
2018-08-03,7659.10009765625,2840.35009765625,22525.1796875,3482.39990234375
2018-08-06,7663.7998046875,2850.39990234375,22507.3203125,3483.300048828125
2018-08-07,7718.5,2858.449951171875,22662.740234375,3504.3701171875
2018-08-08,7776.7001953125,2857.699951171875,22644.310546875,3493.60009765625
2018-08-09,7741.7998046875,2853.580078125,22598.390625,3494.1298828125
2018-08-10,7667.0,2833.280029296875,22298.080078125,3426.280029296875
2018-08-13,7642.5,2821.929931640625,21857.4296875,3409.679931640625
2018-08-14,7611.60009765625,2839.9599609375,22356.080078125,3409.43994140625
2018-08-15,7497.89990234375,2818.3701171875,22204.220703125,3359.080078125
2018-08-16,7556.39990234375,2840.68994140625,22192.0390625,3377.56005859375
2018-08-17,7558.60009765625,2850.1298828125,22270.380859375,3372.93994140625
2018-08-20,7591.2998046875,2857.050048828125,22199.0,3393.669921875
2018-08-21,7565.7001953125,2862.9599609375,22219.73046875,3411.659912109375
2018-08-22,7574.2001953125,2861.820068359375,22362.55078125,3420.179931640625
2018-08-23,7563.2001953125,2856.97998046875,22410.8203125,3419.260009765625
2018-08-24,7577.5,2874.68994140625,22601.76953125,3427.43994140625
2018-08-27,,2896.739990234375,22799.640625,3456.010009765625
2018-08-28,7617.2001953125,2897.52001953125,22813.470703125,3447.570068359375
2018-08-29,7563.2001953125,2914.0400390625,22848.220703125,3456.1298828125
2018-08-30,7516.0,2901.1298828125,22869.5,3430.989990234375
2018-08-31,7432.39990234375,2901.52001953125,22865.150390625,3392.89990234375
2018-09-03,7504.60009765625,,22707.380859375,3394.989990234375
2018-09-04,7457.89990234375,2896.719970703125,22696.900390625,3359.360107421875
2018-09-05,7383.2998046875,2888.60009765625,22580.830078125,3315.6201171875
2018-09-06,7319.0,2878.050048828125,22487.939453125,3295.949951171875
2018-09-07,7277.7001953125,2871.679931640625,22307.060546875,3293.360107421875
2018-09-10,7279.2998046875,2877.1298828125,22373.08984375,3309.280029296875
2018-09-11,7273.5,2887.889892578125,22664.689453125,3311.659912109375
2018-09-12,7313.39990234375,2888.919921875,22604.609375,3326.60009765625
2018-09-13,7281.60009765625,2904.179931640625,22821.3203125,3333.679931640625
2018-09-14,7304.0,2904.97998046875,23094.669921875,3344.6298828125
2018-09-17,7302.10009765625,2888.800048828125,,3346.110107421875
2018-09-18,7300.2001953125,2904.31005859375,23420.5390625,3358.4599609375
2018-09-19,7331.10009765625,2907.949951171875,23672.51953125,3368.56005859375
2018-09-20,7367.2998046875,2930.75,23674.9296875,3403.1201171875
2018-09-21,7490.2001953125,2929.669921875,23869.9296875,3430.81005859375
2018-09-24,7458.39990234375,2919.3701171875,,3410.43994140625
2018-09-25,7507.60009765625,2915.56005859375,23940.259765625,3419.780029296875
2018-09-26,7511.5,2905.969970703125,24033.7890625,3433.14990234375
2018-09-27,7545.39990234375,2914.0,23796.740234375,3449.7900390625
2018-09-28,7510.2001953125,2913.97998046875,24120.0390625,3399.199951171875
2018-10-01,7495.7001953125,2924.590087890625,24245.759765625,3414.159912109375
2018-10-02,7474.60009765625,2923.429931640625,24270.619140625,3388.989990234375
2018-10-03,7510.2998046875,2925.510009765625,24110.9609375,3405.47998046875
2018-10-04,7418.2998046875,2901.610107421875,23975.619140625,3375.080078125
2018-10-05,7318.5,2885.570068359375,23783.720703125,3345.510009765625
2018-10-08,7233.2998046875,2884.429931640625,,3309.719970703125
2018-10-09,7237.60009765625,2880.340087890625,23469.390625,3321.7900390625
2018-10-10,7145.7001953125,2785.679931640625,23506.0390625,3266.89990234375
2018-10-11,7006.89990234375,2728.3701171875,22590.859375,3209.18994140625
2018-10-12,6995.89990234375,2767.1298828125,22694.66015625,3194.409912109375
2018-10-15,7029.2001953125,2750.7900390625,22271.30078125,3210.3701171875
2018-10-16,7059.39990234375,2809.919921875,22549.240234375,3257.340087890625
2018-10-17,7054.60009765625,2809.2099609375,22841.119140625,3243.080078125
2018-10-18,7027.0,2768.780029296875,22658.16015625,3211.590087890625
2018-10-19,7049.7998046875,2767.780029296875,22532.080078125,3210.820068359375
2018-10-22,7042.7998046875,2755.8798828125,22614.8203125,3190.090087890625
2018-10-23,6955.2001953125,2740.68994140625,22010.779296875,3140.93994140625
2018-10-24,6963.0,2656.10009765625,22091.1796875,3130.330078125
2018-10-25,7004.10009765625,2705.570068359375,21268.73046875,3164.39990234375
2018-10-26,6939.60009765625,2658.68994140625,21184.599609375,3134.889892578125
2018-10-29,7026.2998046875,2641.25,21149.80078125,3154.929931640625
2018-10-30,7035.89990234375,2682.6298828125,21457.2890625,3147.1298828125
2018-10-31,7128.10009765625,2711.739990234375,21920.4609375,3197.510009765625
2018-11-01,7114.7001953125,2740.3701171875,21687.650390625,3204.2099609375
2018-11-02,7094.10009765625,2723.06005859375,22243.66015625,3214.409912109375
2018-11-05,7103.7998046875,2738.31005859375,21898.990234375,3217.3701171875
2018-11-06,7040.7001953125,2755.449951171875,22147.75,3207.419921875
2018-11-07,7117.2998046875,2813.889892578125,22085.80078125,3246.159912109375
2018-11-08,7140.7001953125,2806.830078125,22486.919921875,3237.60009765625
2018-11-09,7105.2998046875,2781.010009765625,22250.25,3229.489990234375
2018-11-12,7053.10009765625,2726.219970703125,22269.880859375,3194.080078125
2018-11-13,7053.7998046875,2722.179931640625,21810.51953125,3224.820068359375
2018-11-14,7033.7998046875,2701.580078125,21846.48046875,3205.360107421875
2018-11-15,7038.0,2730.199951171875,21803.619140625,3190.31005859375
2018-11-16,7013.89990234375,2736.27001953125,21680.33984375,3180.739990234375
2018-11-19,7000.89990234375,2690.72998046875,21821.16015625,3160.330078125
2018-11-20,6947.89990234375,2641.889892578125,21583.119140625,3116.070068359375
2018-11-21,7050.2001953125,2649.929931640625,21507.5390625,3153.909912109375
2018-11-22,6960.2998046875,,21646.55078125,3126.669921875
2018-11-23,6952.89990234375,2632.56005859375,,3137.2099609375
2018-11-26,7036.0,2673.449951171875,21812.0,3172.7099609375
2018-11-27,7016.89990234375,2682.169921875,21952.400390625,3166.419921875
2018-11-28,7004.5,2743.7900390625,22177.01953125,3168.2900390625
2018-11-29,7039.0,2737.800048828125,22262.599609375,3174.159912109375
2018-11-30,6980.2001953125,2760.169921875,22351.060546875,3173.1298828125
2018-12-03,7062.39990234375,2790.3701171875,22574.759765625,3214.989990234375
2018-12-04,7022.7998046875,2700.06005859375,22036.05078125,3189.25
2018-12-05,6921.7998046875,,21919.330078125,3150.27001953125
2018-12-06,6704.10009765625,2695.949951171875,21501.619140625,3045.93994140625
2018-12-07,6778.10009765625,2633.080078125,21678.6796875,3058.530029296875
2018-12-10,6721.5,2637.719970703125,21219.5,3016.989990234375
2018-12-11,6806.89990234375,2636.780029296875,21148.01953125,3055.320068359375
2018-12-12,6880.2001953125,2651.070068359375,21602.75,3107.969970703125
2018-12-13,6877.5,2650.5400390625,21816.189453125,3112.169921875
2018-12-14,6845.2001953125,2599.949951171875,21374.830078125,3092.60009765625
2018-12-17,6773.2001953125,2545.93994140625,21506.880859375,3063.64990234375
2018-12-18,6701.60009765625,2546.159912109375,21115.44921875,3040.1298828125
2018-12-19,6765.89990234375,2506.9599609375,20987.919921875,3051.3798828125
2018-12-20,6711.89990234375,2467.419921875,20392.580078125,3000.06005859375
2018-12-21,6721.2001953125,2416.6201171875,20166.189453125,3000.610107421875
2018-12-24,6686.0,2351.10009765625,,
2018-12-25,,,19155.740234375,
2018-12-26,,2467.699951171875,19327.060546875,
2018-12-27,6584.7001953125,2488.830078125,20077.619140625,2937.360107421875
2018-12-28,6734.0,2485.739990234375,20014.76953125,2986.530029296875
2018-12-31,6728.10009765625,2506.85009765625,,
2019-01-02,6734.2001953125,2510.030029296875,,
2019-01-03,6692.7001953125,2447.889892578125,,2954.659912109375
2019-01-04,6837.39990234375,2531.93994140625,19561.9609375,3041.85009765625
2019-01-07,6810.89990234375,2549.68994140625,20038.970703125,3033.639892578125
2019-01-08,6861.60009765625,2574.409912109375,20204.0390625,3054.93994140625
2019-01-09,6906.60009765625,2584.9599609375,20427.060546875,3070.239990234375
2019-01-10,6942.89990234375,2596.639892578125,20163.80078125,3075.72998046875
2019-01-11,6918.2001953125,2596.260009765625,20359.69921875,3070.0400390625
2019-01-14,6855.0,2582.610107421875,,3055.179931640625
2019-01-15,6895.0,2610.300048828125,20555.2890625,3068.050048828125
2019-01-16,6862.7001953125,2616.10009765625,20442.75,3077.219970703125
2019-01-17,6834.89990234375,2635.9599609375,20402.26953125,3069.35009765625
2019-01-18,6968.2998046875,2670.7099609375,20666.0703125,3134.919921875
2019-01-21,6970.60009765625,,20719.330078125,3125.070068359375
2019-01-22,6901.39990234375,2632.89990234375,20622.91015625,3112.800048828125
2019-01-23,6842.89990234375,2638.699951171875,20593.720703125,3112.1298828125
2019-01-24,6819.0,2642.330078125,20574.630859375,3126.31005859375
2019-01-25,6809.2001953125,2664.760009765625,20773.560546875,3163.239990234375
2019-01-28,6747.10009765625,2643.85009765625,20649.0,3137.27001953125
2019-01-29,6833.89990234375,2640.0,20664.640625,3153.419921875
2019-01-30,6941.60009765625,2681.050048828125,20556.5390625,3161.739990234375
2019-01-31,6968.89990234375,2704.10009765625,20773.490234375,3159.429931640625
2019-02-01,7020.2001953125,2706.530029296875,20788.390625,3171.1201171875
2019-02-04,7034.10009765625,2724.8701171875,20883.76953125,3165.199951171875
2019-02-05,7177.39990234375,2737.699951171875,20844.44921875,3215.0400390625
2019-02-06,7173.10009765625,2731.610107421875,20874.060546875,3212.75
2019-02-07,7093.60009765625,2706.050048828125,20751.279296875,3150.760009765625
2019-02-08,7071.2001953125,2707.8798828125,20333.169921875,3135.6201171875
2019-02-11,7129.10009765625,2709.800048828125,,3165.610107421875
2019-02-12,7133.10009765625,2744.72998046875,20864.2109375,3190.75
2019-02-13,7190.7998046875,2753.030029296875,21144.48046875,3202.3701171875
2019-02-14,7197.0,2745.72998046875,21139.7109375,3182.659912109375
2019-02-15,7236.7001953125,2775.60009765625,20900.630859375,3241.25
2019-02-18,7219.5,,21281.849609375,3244.7900390625
2019-02-19,7179.2001953125,2779.760009765625,21302.650390625,3239.409912109375
