Date,AAPL,AMZN,CAT,DUK,GOOG,JNJ,JPM,NUE,PG,XOM,^GSPC
2021-09-21,140.0181121826172,167.18150329589844,174.51959228515625,83.01526641845703,138.5093536376953,144.62063598632812,135.59866333007812,89.53763580322266,126.79827880859375,45.61515808105469,4354.18994140625
2021-09-22,142.38058471679688,169.00250244140625,175.9077606201172,82.69635009765625,139.79083251953125,144.09323120117188,138.19577026367188,90.44036865234375,127.23241424560547,46.95027542114258,4395.64013671875
2021-09-23,143.33724975585938,170.8000030517578,180.75241088867188,82.57887268066406,140.6715850830078,144.91073608398438,142.8669891357422,92.50639343261719,127.75515747070312,48.5405158996582,4448.97998046875
2021-09-24,143.42514038085938,171.2760009765625,180.93630981445312,82.62924194335938,141.4715118408203,144.4712371826172,144.51564025878906,93.92097473144531,127.1881103515625,48.974212646484375,4455.47998046875
2021-09-27,141.91200256347656,170.2899932861328,183.85963439941406,81.93269348144531,140.3487548828125,143.4252471923828,148.00799560546875,96.71292114257812,125.5135498046875,50.42839050292969,4443.10986328125
2021-09-28,138.53428649902344,165.79800415039062,184.36526489257812,81.44593811035156,135.07505798339844,143.10877990722656,147.21023559570312,95.78227996826172,124.56548309326172,50.95561599731445,4352.6298828125
2021-09-29,139.43243408203125,165.05599975585938,181.90151977539062,82.52851867675781,133.42556762695312,144.17237854003906,147.0950469970703,93.23625946044922,125.83252716064453,50.92162322998047,4359.4599609375
2021-09-30,138.13401794433594,164.2519989013672,176.47769165039062,81.89910888671875,132.18031311035156,141.95733642578125,145.091796875,92.02161407470703,123.86554718017578,50.020198822021484,4307.5400390625
2021-10-01,139.2566375732422,164.16299438476562,178.647216796875,82.62924194335938,135.35125732421875,141.05197143554688,148.14096069335938,91.2367935180664,123.67061614990234,51.81453323364258,4357.0400390625
2021-10-04,135.8302001953125,159.48899841308594,177.54409790039062,84.55941772460938,132.67575073242188,139.9532012939453,147.98141479492188,90.4239273071289,122.97062683105469,52.48633575439453,4300.4599609375
2021-10-05,137.75326538085938,161.0500030517578,176.96495056152344,84.06429290771484,135.06808471679688,140.26966857910156,150.39797973632812,92.21783447265625,123.44910430908203,52.40129470825195,4345.72021484375
2021-10-06,138.6221466064453,163.10049438476562,176.37660217285156,85.47416687011719,136.23553466796875,140.55970764160156,150.718994140625,89.68579864501953,125.09710693359375,51.44034957885742,4363.5498046875
2021-10-07,139.88145446777344,165.1215057373047,179.95263671875,84.72726440429688,138.05206298828125,141.816650390625,151.6731414794922,92.45140838623047,126.0982894897461,51.58491897583008,4399.759765625
2021-10-08,139.50076293945312,164.43099975585938,179.41024780273438,84.36641693115234,138.91551208496094,141.45631408691406,151.7890167236328,91.53577423095703,125.57551574707031,52.877525329589844,4391.33984375
2021-10-11,139.41287231445312,162.31500244140625,177.3234405517578,83.67825317382812,137.7168426513672,140.8585662841797,148.59669494628906,92.14308166503906,126.0982894897461,52.35028076171875,4361.18994140625
2021-10-12,138.14381408691406,162.3665008544922,174.59310913085938,83.77056121826172,135.59974670410156,138.60836791992188,147.45523071289062,93.05872344970703,125.9122085571289,52.078147888183594,4350.64990234375
2021-10-13,137.55809020996094,164.21400451660156,173.6921844482422,84.50907135009766,136.7770538330078,139.93560791015625,143.56735229492188,93.75010681152344,126.2046127319336,51.9335823059082,4363.7998046875
2021-10-14,140.34030151367188,164.9929962158203,178.647216796875,85.30633544921875,140.26048278808594,140.73553466796875,145.76991271972656,94.58165740966797,127.63111877441406,52.724449157714844,4438.259765625
2021-10-15,141.3946075439453,170.4510040283203,182.95877075195312,84.21534729003906,140.52134704589844,141.78150939941406,148.56993103027344,95.09554290771484,127.95892333984375,53.22618865966797,4471.3701171875
2021-10-18,143.0638885498047,172.33700561523438,182.18655395507812,83.80413818359375,141.7963409423828,140.7443084716797,148.5164031982422,95.79627990722656,126.11602783203125,53.2006721496582,4486.4599609375
2021-10-19,145.22134399414062,172.20750427246094,184.90765380859375,84.86994171142578,142.65086364746094,144.04054260253906,150.3177032470703,96.51571655273438,124.62750244140625,54.00004196166992,4519.6298828125
2021-10-20,145.70948791503906,170.7530059814453,187.7115020751953,85.79307556152344,141.2552947998047,143.96144104003906,152.34188842773438,98.25357055664062,125.11483001708984,54.29767990112305,4536.18994140625
2021-10-21,145.92420959472656,171.75050354003906,185.82696533203125,86.43927001953125,141.6178436279297,143.62741088867188,151.14700317382812,95.36650085449219,124.21439361572266,53.311222076416016,4549.77978515625
2021-10-22,145.15298461914062,166.77749633789062,185.47567749023438,87.09385681152344,137.49615478515625,143.90867614746094,153.1801300048828,95.60942840576172,125.55165100097656,53.6768913269043,4544.89990234375
2021-10-25,145.10418701171875,166.01849365234375,186.917724609375,86.30497741699219,137.64295959472656,144.22511291503906,152.43112182617188,102.2337875366211,125.56951904296875,54.72288131713867,4566.47998046875
2021-10-26,145.76803588867188,168.80349731445312,184.54209899902344,86.68264770507812,138.53463745117188,145.69305419921875,152.84129333496094,104.1117935180664,127.35250091552734,55.98996353149414,4574.7900390625
2021-10-27,145.30921936035156,169.62449645996094,181.2975311279297,86.23786163330078,145.23513793945312,143.92625427246094,149.65785217285156,101.09391021728516,126.44317626953125,54.535789489746094,4551.68017578125
2021-10-28,148.94070434570312,172.32850646972656,188.65553283691406,86.01126861572266,144.93905639648438,143.1439666748047,151.91390991210938,102.20574951171875,127.20094299316406,54.68886184692383,4596.419921875
2021-10-29,146.23660278320312,168.6215057373047,188.58160400390625,85.60843658447266,147.0631103515625,143.17030334472656,151.49476623535156,104.31733703613281,127.4773178100586,54.82493209838867,4605.3798828125
2021-11-01,145.4165496826172,165.90550231933594,189.8479461669922,85.86019897460938,142.60325622558594,143.29339599609375,151.41452026367188,102.04691314697266,127.165283203125,55.8113899230957,4613.669921875
2021-11-02,146.4513702392578,165.6374969482422,191.4563751220703,85.97769165039062,144.6752166748047,145.55238342285156,152.01197814941406,100.17827606201172,128.4312286376953,55.1225700378418,4630.64990234375
2021-11-03,147.8864288330078,169.1999969482422,188.15638732910156,86.05323028564453,145.59466552734375,145.08651733398438,152.0654754638672,103.00927734375,129.31382751464844,54.3657112121582,4660.56982421875
2021-11-04,147.36898803710938,173.85000610351562,188.19337463378906,84.7776107788086,147.47225952148438,144.6821746826172,150.06802368164062,104.45748138427734,129.5545654296875,54.773902893066406,4680.06005859375
2021-11-05,147.89694213867188,175.94949340820312,190.3101806640625,85.33150482177734,148.02574157714844,143.65377807617188,149.85398864746094,104.83119201660156,130.19642639160156,55.29263687133789,4697.52978515625
2021-11-08,147.07574462890625,174.44900512695312,198.0471649169922,85.11331176757812,148.1352996826172,143.1615447998047,150.75465393066406,108.6058578491211,129.22471618652344,55.8879280090332,4701.7001953125
